1 4.686 4.660 0.003
2 3.081 5.053 0.045
3 2.406 4.806 0.084
4 2.160 4.980 0.089
5 1.972 5.157 0.170
6 1.801 5.015 0.209
7 1.960 5.061 0.296
8 1.632 5.041 0.308
9 1.783 4.847 0.360
10 1.762 4.683 0.432
11 1.899 5.043 0.483
12 2.065 5.065 0.525
13 1.837 4.821 0.533
14 1.851 4.996 0.606
15 1.798 4.884 0.707
16 1.930 4.515 0.616
