1 44.786 44.725 0.012
2 28.523 47.867 0.064
3 21.976 45.643 0.099
4 19.766 47.749 0.122
5 17.248 45.151 0.161
6 16.334 47.752 0.212
7 17.222 46.219 0.313
8 16.323 45.112 0.251
9 16.079 46.042 0.347
10 16.119 44.789 0.478
11 15.070 44.683 0.460
12 16.080 46.508 0.688
13 15.661 47.795 0.534
14 15.060 45.198 0.642
15 15.156 45.859 0.684
16 14.769 45.618 0.800
