1 4.687 4.661 0.001
2 3.070 5.029 0.048
3 2.472 4.726 0.082
4 2.136 5.023 0.154
5 1.995 5.195 0.177
6 1.785 4.755 0.217
7 2.342 5.094 0.279
8 1.796 4.960 0.340
9 2.092 4.925 0.388
10 2.000 4.949 0.455
11 1.891 5.286 0.590
12 1.897 5.043 0.534
13 1.843 4.695 0.586
14 1.847 5.358 0.534
15 1.831 4.957 0.694
16 1.884 5.325 0.790
