1 44.655 42.693 44.786
2 28.523 26.092 31.164
3 22.417 21.905 24.983
4 19.734 19.371 22.352
5 18.017 17.248 20.853
6 16.334 15.404 19.284
7 17.222 15.455 17.843
8 15.060 14.849 18.352
9 16.160 15.930 18.580
10 15.839 15.532 16.119
11 15.944 14.920 16.285
12 16.080 15.941 16.214
13 15.661 15.172 15.986
14 15.295 15.047 15.886
15 15.236 14.846 15.561
16 14.952 14.769 15.102
