1 4.686 4.488 4.688
2 3.070 3.069 3.357
3 2.472 2.284 2.834
4 2.158 2.115 2.610
5 1.995 1.883 2.274
6 2.038 1.785 2.362
7 2.189 1.737 2.342
8 1.796 1.632 2.345
9 2.092 1.783 2.128
10 2.000 1.732 2.083
11 1.899 1.721 1.954
12 1.877 1.831 2.065
13 1.843 1.797 1.898
14 1.851 1.822 2.035
15 1.831 1.781 1.982
16 1.930 1.822 2.043
