1 10.481 9.987 10.495
2 6.726 6.718 7.454
3 5.175 4.797 5.873
4 4.550 4.232 5.376
5 4.089 4.039 4.729
6 4.134 3.966 4.980
7 4.001 3.576 5.031
8 4.170 3.513 5.593
9 4.093 4.021 5.102
10 4.307 4.159 4.326
11 4.021 4.001 4.174
12 4.013 3.850 4.091
13 3.803 3.781 3.907
14 3.856 3.632 4.033
15 3.805 3.782 3.986
16 3.794 3.738 4.089
