100 2.0902021772 2.1798679867 1.9928057553
200 2.3488721804 2.3834306956 2.0615655233
300 2.5632183908 2.4726417430 2.2192852611
400 2.4530617574 2.4989673688 1.9096171422
500 2.4332956928 2.6282237559 2.2392965793
600 2.4784925348 2.4752435064 2.1477005706
