100 1.9478260869 1.9200581395 1.8175853018
200 2.4965370271 2.4511196067 2.2702179176
300 2.6117617742 2.5940259740 2.5653874358
400 2.6332165381 2.6315789473 2.4958853198
500 2.7378164987 2.7511406844 2.6133529615
600 2.7770522388 2.6781883194 2.7621808313
