100 2.2105263157 2.2465986394 1.4307851239
200 2.1407035175 2.5837651122 2.0017079419
300 2.6195951012 2.7927852348 2.0860663883
400 2.4897959183 2.7596168465 2.1898218236
500 2.7884277659 2.8167396593 2.1841933849
600 2.5929044245 2.7624069880 2.5100039231
