1 0.180 0.133 0.003
2 0.108 0.128 0.012
3 0.110 0.146 0.036
4 0.104 0.131 0.074
5 0.271 0.120 0.107
6 0.161 0.159 0.090
7 0.197 0.157 0.120
8 0.216 0.150 0.162
9 0.203 0.144 0.194
10 0.180 0.186 0.235
11 0.246 0.152 0.244
12 0.210 0.141 0.275
13 0.242 0.180 0.305
14 0.270 0.131 0.281
15 0.324 0.150 0.383
16 0.304 0.175 0.322
